user_id,product_id,event_type,quantity,event_at
59,204,view,1,2026-04-17 03:48:51.455646+00:00
284,137,view,1,2026-04-17 03:52:51.455646+00:00
404,209,view,1,2026-04-17 04:51:51.455646+00:00
261,172,view,1,2026-04-17 05:01:51.455646+00:00
128,15,purchase,3,2026-04-17 05:03:51.455646+00:00
174,86,view,1,2026-04-17 05:16:51.455646+00:00
97,215,view,1,2026-04-17 05:18:51.455646+00:00
278,154,view,1,2026-04-17 05:22:51.455646+00:00
21,62,view,1,2026-04-17 05:22:51.455646+00:00
434,193,view,1,2026-04-17 05:32:51.455646+00:00
203,96,view,1,2026-04-17 05:33:51.455646+00:00
248,202,view,1,2026-04-17 05:39:51.455646+00:00
440,160,view,1,2026-04-17 05:42:51.455646+00:00
30,150,view,1,2026-04-17 05:42:51.455646+00:00
472,153,view,1,2026-04-17 05:47:51.455646+00:00
159,272,view,1,2026-04-17 05:50:51.455646+00:00
55,198,view,1,2026-04-17 05:52:51.455646+00:00
378,274,view,1,2026-04-17 06:19:51.455646+00:00
112,206,view,1,2026-04-17 06:22:51.455646+00:00
154,250,view,1,2026-04-17 06:24:51.455646+00:00
192,208,purchase,1,2026-04-17 06:32:51.455646+00:00
404,294,view,1,2026-04-17 06:53:51.455646+00:00
276,14,view,1,2026-04-17 06:53:51.455646+00:00
472,269,view,1,2026-04-17 06:56:51.455646+00:00
142,244,view,1,2026-04-17 07:02:51.455646+00:00
199,94,view,1,2026-04-17 07:04:51.455646+00:00
150,8,view,1,2026-04-17 07:07:51.455646+00:00
409,229,purchase,3,2026-04-17 08:03:51.455646+00:00
165,81,view,1,2026-04-17 08:06:51.455646+00:00
459,278,purchase,2,2026-04-17 08:14:51.455646+00:00
94,198,view,1,2026-04-17 08:37:51.455646+00:00
245,201,cart,2,2026-04-17 08:42:51.455646+00:00
351,229,view,1,2026-04-17 09:11:51.455646+00:00
493,289,view,1,2026-04-17 09:19:51.455646+00:00
371,248,view,1,2026-04-17 09:36:51.455646+00:00
445,135,view,1,2026-04-17 09:47:51.455646+00:00
3,206,cart,2,2026-04-17 10:38:51.455646+00:00
158,79,view,1,2026-04-17 10:41:51.455646+00:00
360,32,purchase,2,2026-04-17 10:41:51.455646+00:00
263,262,view,1,2026-04-17 10:47:51.455646+00:00
239,129,cart,1,2026-04-17 10:55:51.455646+00:00
202,249,view,1,2026-04-17 10:59:51.455646+00:00
325,267,cart,3,2026-04-17 11:21:51.455646+00:00
382,247,view,1,2026-04-17 11:41:51.455646+00:00
56,254,view,1,2026-04-17 11:59:51.455646+00:00
494,87,view,1,2026-04-17 12:10:51.455646+00:00
92,31,view,1,2026-04-17 12:20:51.455646+00:00
438,9,view,1,2026-04-17 12:21:51.455646+00:00
43,245,view,1,2026-04-17 12:33:51.455646+00:00
149,21,cart,2,2026-04-17 12:38:51.455646+00:00
378,265,purchase,3,2026-04-17 12:42:51.455646+00:00
102,289,cart,2,2026-04-17 12:58:51.455646+00:00
164,220,view,1,2026-04-17 13:02:51.455646+00:00
46,63,view,1,2026-04-17 13:08:51.455646+00:00
206,287,cart,2,2026-04-17 13:13:51.455646+00:00
413,200,view,1,2026-04-17 13:42:51.455646+00:00
209,209,view,1,2026-04-17 13:55:51.455646+00:00
255,152,view,1,2026-04-17 13:59:51.455646+00:00
175,139,view,1,2026-04-17 14:08:51.455646+00:00
171,29,cart,1,2026-04-17 14:31:51.455646+00:00
210,268,view,1,2026-04-17 14:41:51.455646+00:00
383,53,view,1,2026-04-17 14:43:51.455646+00:00
286,46,view,1,2026-04-17 14:44:51.455646+00:00
393,136,view,1,2026-04-17 14:48:51.455646+00:00
426,232,view,1,2026-04-17 14:55:51.455646+00:00
6,204,purchase,3,2026-04-17 15:06:51.455646+00:00
53,143,view,1,2026-04-17 15:08:51.455646+00:00
406,23,view,1,2026-04-17 15:18:51.455646+00:00
406,211,view,1,2026-04-17 15:27:51.455646+00:00
247,154,view,1,2026-04-17 15:33:51.455646+00:00
193,253,view,1,2026-04-17 15:53:51.455646+00:00
9,47,cart,3,2026-04-17 15:53:51.455646+00:00
423,275,view,1,2026-04-17 16:23:51.455646+00:00
306,41,view,1,2026-04-17 16:57:51.455646+00:00
175,151,cart,1,2026-04-17 17:08:51.455646+00:00
167,101,view,1,2026-04-17 17:14:51.455646+00:00
352,170,view,1,2026-04-17 17:24:51.455646+00:00
134,29,view,1,2026-04-17 17:34:51.455646+00:00
450,35,view,1,2026-04-17 17:40:51.455646+00:00
226,150,view,1,2026-04-17 18:10:51.455646+00:00
467,242,cart,2,2026-04-17 18:34:51.455646+00:00
150,228,view,1,2026-04-17 18:42:51.455646+00:00
52,296,view,1,2026-04-17 18:50:51.455646+00:00
435,172,view,1,2026-04-17 19:14:51.455646+00:00
179,161,view,1,2026-04-17 19:19:51.455646+00:00
148,141,cart,1,2026-04-17 19:21:51.455646+00:00
5,22,cart,1,2026-04-17 19:32:51.455646+00:00
63,10,purchase,3,2026-04-17 19:37:51.455646+00:00
225,10,view,1,2026-04-17 19:39:51.455646+00:00
260,271,view,1,2026-04-17 19:47:51.455646+00:00
116,39,view,1,2026-04-17 19:57:51.455646+00:00
187,236,view,1,2026-04-17 19:58:51.455646+00:00
276,116,cart,2,2026-04-17 20:02:51.455646+00:00
479,30,view,1,2026-04-17 20:05:51.455646+00:00
472,94,view,1,2026-04-17 20:37:51.455646+00:00
299,294,view,1,2026-04-17 20:48:51.455646+00:00
184,45,cart,2,2026-04-17 20:54:51.455646+00:00
326,183,view,1,2026-04-17 21:08:51.455646+00:00
175,155,view,1,2026-04-17 21:20:51.455646+00:00
25,41,view,1,2026-04-17 21:22:51.455646+00:00
402,57,cart,3,2026-04-17 21:38:51.455646+00:00
316,248,view,1,2026-04-17 22:22:51.455646+00:00
340,252,view,1,2026-04-17 22:59:51.455646+00:00
421,144,view,1,2026-04-17 23:18:51.455646+00:00
103,145,view,1,2026-04-17 23:55:51.455646+00:00
131,64,purchase,1,2026-04-18 01:19:51.455646+00:00
344,105,view,1,2026-04-18 01:29:51.455646+00:00
428,248,view,1,2026-04-18 01:45:51.455646+00:00
23,296,view,1,2026-04-18 01:49:51.455646+00:00
49,101,view,1,2026-04-18 02:05:51.455646+00:00
484,186,cart,2,2026-04-18 02:19:51.455646+00:00
292,183,view,1,2026-04-18 02:20:51.455646+00:00
121,132,view,1,2026-04-18 02:29:51.455646+00:00
120,269,view,1,2026-04-18 02:51:51.455646+00:00
21,196,view,1,2026-04-18 03:13:51.455646+00:00
445,281,view,1,2026-04-18 03:27:51.455646+00:00
290,190,view,1,2026-04-18 03:47:51.455646+00:00
271,201,view,1,2026-04-18 03:50:51.455646+00:00
55,119,view,1,2026-04-18 03:52:51.455646+00:00
211,167,view,1,2026-04-18 03:53:51.455646+00:00
160,296,view,1,2026-04-18 04:06:51.455646+00:00
367,78,view,1,2026-04-18 04:13:51.455646+00:00
287,49,cart,1,2026-04-18 04:16:51.455646+00:00
173,63,cart,3,2026-04-18 04:21:51.455646+00:00
406,91,cart,2,2026-04-18 04:31:51.455646+00:00
93,172,view,1,2026-04-18 04:32:51.455646+00:00
326,85,view,1,2026-04-18 04:44:51.455646+00:00
236,115,view,1,2026-04-18 04:53:51.455646+00:00
437,259,view,1,2026-04-18 04:58:51.455646+00:00
120,269,view,1,2026-04-18 05:10:51.455646+00:00
447,209,cart,2,2026-04-18 05:13:51.455646+00:00
128,125,view,1,2026-04-18 05:40:51.455646+00:00
277,126,view,1,2026-04-18 05:40:51.455646+00:00
99,238,view,1,2026-04-18 05:52:51.455646+00:00
305,101,cart,2,2026-04-18 05:56:51.455646+00:00
132,173,view,1,2026-04-18 06:08:51.455646+00:00
412,274,view,1,2026-04-18 06:09:51.455646+00:00
26,298,view,1,2026-04-18 06:18:51.455646+00:00
186,46,view,1,2026-04-18 06:22:51.455646+00:00
166,18,view,1,2026-04-18 06:36:51.455646+00:00
17,199,view,1,2026-04-18 06:42:51.455646+00:00
314,273,view,1,2026-04-18 06:50:51.455646+00:00
307,104,view,1,2026-04-18 06:57:51.455646+00:00
61,254,cart,3,2026-04-18 07:01:51.455646+00:00
125,44,cart,3,2026-04-18 07:11:51.455646+00:00
189,19,cart,1,2026-04-18 07:20:51.455646+00:00
426,220,view,1,2026-04-18 07:42:51.455646+00:00
178,143,cart,1,2026-04-18 07:45:51.455646+00:00
96,276,view,1,2026-04-18 08:07:51.455646+00:00
142,195,view,1,2026-04-18 08:18:51.455646+00:00
426,195,view,1,2026-04-18 08:35:51.455646+00:00
143,46,purchase,1,2026-04-18 08:35:51.455646+00:00
260,222,view,1,2026-04-18 08:38:51.455646+00:00
223,254,view,1,2026-04-18 09:23:51.455646+00:00
135,270,view,1,2026-04-18 09:33:51.455646+00:00
458,199,cart,3,2026-04-18 09:51:51.455646+00:00
411,162,view,1,2026-04-18 10:29:51.455646+00:00
366,141,view,1,2026-04-18 10:30:51.455646+00:00
60,281,view,1,2026-04-18 10:55:51.455646+00:00
444,228,purchase,2,2026-04-18 11:30:51.455646+00:00
189,195,view,1,2026-04-18 11:47:51.455646+00:00
6,27,view,1,2026-04-18 12:03:51.455646+00:00
72,300,view,1,2026-04-18 12:06:51.455646+00:00
248,166,view,1,2026-04-18 12:13:51.455646+00:00
496,58,view,1,2026-04-18 12:16:51.455646+00:00
170,5,purchase,2,2026-04-18 12:17:51.455646+00:00
401,228,view,1,2026-04-18 12:29:51.455646+00:00
286,264,cart,2,2026-04-18 12:40:51.455646+00:00
355,41,view,1,2026-04-18 12:41:51.455646+00:00
291,140,cart,1,2026-04-18 12:43:51.455646+00:00
299,201,view,1,2026-04-18 12:48:51.455646+00:00
43,166,purchase,2,2026-04-18 12:52:51.455646+00:00
76,198,view,1,2026-04-18 12:55:51.455646+00:00
235,272,view,1,2026-04-18 12:59:51.455646+00:00
83,286,purchase,2,2026-04-18 13:00:51.455646+00:00
420,227,cart,2,2026-04-18 13:08:51.455646+00:00
428,199,view,1,2026-04-18 13:09:51.455646+00:00
315,43,view,1,2026-04-18 13:23:51.455646+00:00
79,64,purchase,2,2026-04-18 13:29:51.455646+00:00
229,292,view,1,2026-04-18 13:31:51.455646+00:00
319,189,view,1,2026-04-18 14:00:51.455646+00:00
172,111,view,1,2026-04-18 14:15:51.455646+00:00
169,61,view,1,2026-04-18 14:23:51.455646+00:00
109,276,view,1,2026-04-18 14:29:51.455646+00:00
323,253,view,1,2026-04-18 15:22:51.455646+00:00
77,200,view,1,2026-04-18 15:44:51.455646+00:00
451,35,cart,3,2026-04-18 16:02:51.455646+00:00
185,40,view,1,2026-04-18 16:03:51.455646+00:00
315,156,view,1,2026-04-18 16:20:51.455646+00:00
273,129,view,1,2026-04-18 16:27:51.455646+00:00
78,200,cart,1,2026-04-18 16:53:51.455646+00:00
38,102,view,1,2026-04-18 16:59:51.455646+00:00
364,78,view,1,2026-04-18 17:12:51.455646+00:00
103,144,view,1,2026-04-18 17:39:51.455646+00:00
56,155,view,1,2026-04-18 17:43:51.455646+00:00
21,196,view,1,2026-04-18 17:50:51.455646+00:00
360,41,view,1,2026-04-18 17:51:51.455646+00:00
106,73,view,1,2026-04-18 17:53:51.455646+00:00
311,157,view,1,2026-04-18 17:57:51.455646+00:00
352,287,view,1,2026-04-18 18:08:51.455646+00:00
281,141,view,1,2026-04-18 18:15:51.455646+00:00
170,38,view,1,2026-04-18 18:42:51.455646+00:00
461,293,view,1,2026-04-18 18:51:51.455646+00:00
206,201,view,1,2026-04-18 19:15:51.455646+00:00
421,264,purchase,1,2026-04-18 19:15:51.455646+00:00
206,193,view,1,2026-04-18 19:38:51.455646+00:00
320,142,view,1,2026-04-18 19:52:51.455646+00:00
54,200,cart,1,2026-04-18 19:56:51.455646+00:00
220,32,view,1,2026-04-18 20:22:51.455646+00:00
318,29,view,1,2026-04-18 20:43:51.455646+00:00
401,298,view,1,2026-04-18 20:57:51.455646+00:00
51,137,view,1,2026-04-18 21:02:51.455646+00:00
294,179,view,1,2026-04-18 21:30:51.455646+00:00
266,165,cart,2,2026-04-18 21:38:51.455646+00:00
190,158,view,1,2026-04-18 21:40:51.455646+00:00
14,110,view,1,2026-04-18 21:55:51.455646+00:00
399,213,cart,1,2026-04-18 21:55:51.455646+00:00
447,62,view,1,2026-04-18 21:56:51.455646+00:00
374,254,view,1,2026-04-18 22:02:51.455646+00:00
226,102,view,1,2026-04-18 22:25:51.455646+00:00
463,258,cart,3,2026-04-18 22:29:51.455646+00:00
127,262,view,1,2026-04-18 22:35:51.455646+00:00
22,68,view,1,2026-04-18 22:37:51.455646+00:00
492,138,view,1,2026-04-18 22:41:51.455646+00:00
126,46,view,1,2026-04-18 22:54:51.455646+00:00
19,124,cart,1,2026-04-18 23:08:51.455646+00:00
285,78,cart,3,2026-04-18 23:19:51.455646+00:00
402,153,view,1,2026-04-18 23:36:51.455646+00:00
415,33,cart,3,2026-04-18 23:58:51.455646+00:00
353,21,view,1,2026-04-18 23:59:51.455646+00:00
274,35,view,1,2026-04-19 00:05:51.455646+00:00
156,28,view,1,2026-04-19 00:17:51.455646+00:00
92,15,view,1,2026-04-19 00:18:51.455646+00:00
199,83,cart,3,2026-04-19 00:26:51.455646+00:00
149,279,view,1,2026-04-19 00:36:51.455646+00:00
111,178,view,1,2026-04-19 00:48:51.455646+00:00
462,253,view,1,2026-04-19 01:00:51.455646+00:00
293,68,view,1,2026-04-19 01:08:51.455646+00:00
157,212,view,1,2026-04-19 01:13:51.455646+00:00
474,296,cart,1,2026-04-19 01:31:51.455646+00:00
393,29,view,1,2026-04-19 01:44:51.455646+00:00
451,265,view,1,2026-04-19 01:46:51.455646+00:00
72,77,cart,1,2026-04-19 01:47:51.455646+00:00
395,93,view,1,2026-04-19 01:50:51.455646+00:00
100,186,view,1,2026-04-19 02:12:51.455646+00:00
319,276,view,1,2026-04-19 02:21:51.455646+00:00
122,172,view,1,2026-04-19 02:25:51.455646+00:00
398,64,view,1,2026-04-19 02:30:51.455646+00:00
395,211,view,1,2026-04-19 02:31:51.455646+00:00
291,130,view,1,2026-04-19 02:34:51.455646+00:00
67,125,view,1,2026-04-19 02:53:51.455646+00:00
415,139,view,1,2026-04-19 03:30:51.455646+00:00
459,8,view,1,2026-04-19 03:46:51.455646+00:00
70,237,cart,1,2026-04-19 03:49:51.455646+00:00
471,46,view,1,2026-04-19 04:01:51.455646+00:00
386,155,view,1,2026-04-19 04:02:51.455646+00:00
291,111,view,1,2026-04-19 04:02:51.455646+00:00
207,79,view,1,2026-04-19 04:27:51.455646+00:00
293,23,view,1,2026-04-19 04:38:51.455646+00:00
241,77,view,1,2026-04-19 04:46:51.455646+00:00
299,260,view,1,2026-04-19 04:56:51.455646+00:00
169,29,cart,3,2026-04-19 04:56:51.455646+00:00
256,53,cart,2,2026-04-19 05:01:51.455646+00:00
125,79,cart,2,2026-04-19 05:10:51.455646+00:00
202,114,view,1,2026-04-19 05:33:51.455646+00:00
391,48,cart,1,2026-04-19 05:42:51.455646+00:00
86,89,view,1,2026-04-19 05:57:51.455646+00:00
224,233,view,1,2026-04-19 05:58:51.455646+00:00
207,154,view,1,2026-04-19 05:59:51.455646+00:00
265,130,cart,1,2026-04-19 06:01:51.455646+00:00
487,254,cart,1,2026-04-19 06:29:51.455646+00:00
270,27,view,1,2026-04-19 06:34:51.455646+00:00
46,266,view,1,2026-04-19 07:09:51.455646+00:00
4,161,cart,2,2026-04-19 07:31:51.455646+00:00
478,261,view,1,2026-04-19 07:32:51.455646+00:00
332,215,view,1,2026-04-19 08:08:51.455646+00:00
141,81,cart,2,2026-04-19 08:08:51.455646+00:00
102,55,cart,3,2026-04-19 08:12:51.455646+00:00
14,208,view,1,2026-04-19 08:19:51.455646+00:00
169,286,view,1,2026-04-19 08:29:51.455646+00:00
292,11,view,1,2026-04-19 08:37:51.455646+00:00
21,239,cart,2,2026-04-19 08:38:51.455646+00:00
10,132,view,1,2026-04-19 09:13:51.455646+00:00
443,181,view,1,2026-04-19 09:18:51.455646+00:00
404,104,view,1,2026-04-19 09:24:51.455646+00:00
2,237,view,1,2026-04-19 09:51:51.455646+00:00
340,286,view,1,2026-04-19 10:23:51.455646+00:00
490,288,view,1,2026-04-19 10:48:51.455646+00:00
257,166,view,1,2026-04-19 11:08:51.455646+00:00
32,265,view,1,2026-04-19 11:10:51.455646+00:00
104,116,view,1,2026-04-19 11:22:51.455646+00:00
308,48,view,1,2026-04-19 11:24:51.455646+00:00
461,196,view,1,2026-04-19 11:43:51.455646+00:00
412,80,view,1,2026-04-19 11:43:51.455646+00:00
209,282,view,1,2026-04-19 11:45:51.455646+00:00
11,237,view,1,2026-04-19 11:50:51.455646+00:00
238,205,view,1,2026-04-19 11:52:51.455646+00:00
257,286,cart,1,2026-04-19 12:02:51.455646+00:00
93,247,view,1,2026-04-19 12:04:51.455646+00:00
493,261,purchase,3,2026-04-19 12:05:51.455646+00:00
252,299,cart,3,2026-04-19 12:25:51.455646+00:00
238,143,view,1,2026-04-19 12:35:51.455646+00:00
480,24,view,1,2026-04-19 12:36:51.455646+00:00
34,65,view,1,2026-04-19 12:47:51.455646+00:00
356,111,view,1,2026-04-19 12:55:51.455646+00:00
329,56,view,1,2026-04-19 13:23:51.455646+00:00
21,211,view,1,2026-04-19 13:26:51.455646+00:00
209,178,view,1,2026-04-19 13:32:51.455646+00:00
246,183,view,1,2026-04-19 13:41:51.455646+00:00
258,220,view,1,2026-04-19 13:47:51.455646+00:00
35,289,view,1,2026-04-19 14:01:51.455646+00:00
5,41,view,1,2026-04-19 14:27:51.455646+00:00
323,259,view,1,2026-04-19 15:03:51.455646+00:00
363,203,view,1,2026-04-19 15:12:51.455646+00:00
498,8,cart,1,2026-04-19 15:19:51.455646+00:00
52,209,view,1,2026-04-19 15:42:51.455646+00:00
73,76,view,1,2026-04-19 15:55:51.455646+00:00
58,62,view,1,2026-04-19 15:55:51.455646+00:00
4,200,view,1,2026-04-19 16:04:51.455646+00:00
368,200,view,1,2026-04-19 16:05:51.455646+00:00
92,180,view,1,2026-04-19 16:08:51.455646+00:00
77,133,view,1,2026-04-19 16:08:51.455646+00:00
426,43,view,1,2026-04-19 16:10:51.455646+00:00
406,154,cart,2,2026-04-19 16:20:51.455646+00:00
196,41,view,1,2026-04-19 16:23:51.455646+00:00
238,51,view,1,2026-04-19 16:28:51.455646+00:00
487,39,view,1,2026-04-19 16:49:51.455646+00:00
468,23,view,1,2026-04-19 16:53:51.455646+00:00
253,17,view,1,2026-04-19 17:11:51.455646+00:00
240,21,view,1,2026-04-19 17:37:51.455646+00:00
225,92,view,1,2026-04-19 17:37:51.455646+00:00
224,227,view,1,2026-04-19 17:44:51.455646+00:00
463,218,view,1,2026-04-19 17:52:51.455646+00:00
225,227,view,1,2026-04-19 17:52:51.455646+00:00
94,168,view,1,2026-04-19 18:02:51.455646+00:00
203,274,cart,3,2026-04-19 18:19:51.455646+00:00
401,73,cart,1,2026-04-19 19:26:51.455646+00:00
224,232,view,1,2026-04-19 19:31:51.455646+00:00
124,46,view,1,2026-04-19 19:38:51.455646+00:00
186,116,view,1,2026-04-19 20:03:51.455646+00:00
49,276,view,1,2026-04-19 20:24:51.455646+00:00
263,221,view,1,2026-04-19 20:51:51.455646+00:00
420,39,view,1,2026-04-19 21:35:51.455646+00:00
68,54,view,1,2026-04-19 21:39:51.455646+00:00
428,60,view,1,2026-04-19 21:41:51.455646+00:00
130,32,view,1,2026-04-19 21:43:51.455646+00:00
258,177,view,1,2026-04-19 21:45:51.455646+00:00
8,202,cart,2,2026-04-19 22:01:51.455646+00:00
64,154,view,1,2026-04-19 22:01:51.455646+00:00
458,186,cart,3,2026-04-19 22:04:51.455646+00:00
495,274,view,1,2026-04-19 22:08:51.455646+00:00
224,73,cart,3,2026-04-19 22:28:51.455646+00:00
270,109,view,1,2026-04-19 22:40:51.455646+00:00
181,26,cart,3,2026-04-19 22:46:51.455646+00:00
24,141,view,1,2026-04-19 23:46:51.455646+00:00
47,285,purchase,2,2026-04-19 23:48:51.455646+00:00
205,220,view,1,2026-04-20 00:07:51.455646+00:00
81,143,view,1,2026-04-20 00:14:51.455646+00:00
414,226,view,1,2026-04-20 00:18:51.455646+00:00
133,11,view,1,2026-04-20 00:20:51.455646+00:00
143,19,view,1,2026-04-20 00:36:51.455646+00:00
171,200,view,1,2026-04-20 00:44:51.455646+00:00
155,53,cart,2,2026-04-20 01:15:51.455646+00:00
188,1,view,1,2026-04-20 01:21:51.455646+00:00
311,192,view,1,2026-04-20 01:27:51.455646+00:00
213,204,view,1,2026-04-20 01:37:51.455646+00:00
172,196,view,1,2026-04-20 01:52:51.455646+00:00
9,299,view,1,2026-04-20 02:18:51.455646+00:00
35,149,cart,2,2026-04-20 02:28:51.455646+00:00
15,113,view,1,2026-04-20 02:37:51.455646+00:00
482,5,cart,2,2026-04-20 02:39:51.455646+00:00
61,168,view,1,2026-04-20 02:41:51.455646+00:00
303,53,cart,2,2026-04-20 02:51:51.455646+00:00
136,35,view,1,2026-04-20 02:55:51.455646+00:00
245,263,purchase,3,2026-04-20 03:27:51.455646+00:00
228,277,cart,2,2026-04-20 03:38:51.455646+00:00
220,239,view,1,2026-04-20 03:38:51.455646+00:00
329,232,view,1,2026-04-20 03:48:51.455646+00:00
293,157,view,1,2026-04-20 03:53:51.455646+00:00
222,151,view,1,2026-04-20 04:16:51.455646+00:00
304,230,view,1,2026-04-20 04:40:51.455646+00:00
309,51,view,1,2026-04-20 05:01:51.455646+00:00
178,62,view,1,2026-04-20 05:05:51.455646+00:00
412,153,view,1,2026-04-20 05:14:51.455646+00:00
283,92,view,1,2026-04-20 05:34:51.455646+00:00
357,149,view,1,2026-04-20 05:38:51.455646+00:00
181,173,cart,3,2026-04-20 05:57:51.455646+00:00
185,202,view,1,2026-04-20 06:14:51.455646+00:00
406,2,view,1,2026-04-20 06:21:51.455646+00:00
145,206,view,1,2026-04-20 06:28:51.455646+00:00
450,57,view,1,2026-04-20 06:58:51.455646+00:00
428,127,view,1,2026-04-20 07:04:51.455646+00:00
24,205,view,1,2026-04-20 07:14:51.455646+00:00
25,94,view,1,2026-04-20 07:18:51.455646+00:00
475,64,cart,2,2026-04-20 07:21:51.455646+00:00
82,91,view,1,2026-04-20 08:04:51.455646+00:00
285,153,cart,2,2026-04-20 08:18:51.455646+00:00
283,27,view,1,2026-04-20 08:26:51.455646+00:00
460,26,view,1,2026-04-20 08:26:51.455646+00:00
227,120,view,1,2026-04-20 08:42:51.455646+00:00
165,185,view,1,2026-04-20 08:55:51.455646+00:00
319,11,view,1,2026-04-20 09:10:51.455646+00:00
459,216,cart,3,2026-04-20 09:17:51.455646+00:00
444,52,view,1,2026-04-20 09:28:51.455646+00:00
136,285,view,1,2026-04-20 09:33:51.455646+00:00
93,16,view,1,2026-04-20 09:56:51.455646+00:00
85,222,view,1,2026-04-20 10:05:51.455646+00:00
241,297,view,1,2026-04-20 10:07:51.455646+00:00
76,274,cart,1,2026-04-20 10:08:51.455646+00:00
128,58,view,1,2026-04-20 10:11:51.455646+00:00
432,14,view,1,2026-04-20 10:20:51.455646+00:00
490,178,cart,2,2026-04-20 10:24:51.455646+00:00
93,292,view,1,2026-04-20 10:32:51.455646+00:00
287,63,view,1,2026-04-20 11:12:51.455646+00:00
428,222,view,1,2026-04-20 11:15:51.455646+00:00
215,200,view,1,2026-04-20 11:21:51.455646+00:00
6,179,cart,2,2026-04-20 11:22:51.455646+00:00
482,132,cart,3,2026-04-20 11:35:51.455646+00:00
57,39,cart,1,2026-04-20 11:49:51.455646+00:00
250,283,purchase,3,2026-04-20 11:50:51.455646+00:00
390,147,purchase,3,2026-04-20 11:54:51.455646+00:00
342,225,purchase,1,2026-04-20 12:05:51.455646+00:00
144,203,view,1,2026-04-20 12:07:51.455646+00:00
254,60,cart,2,2026-04-20 12:44:51.455646+00:00
42,299,view,1,2026-04-20 12:56:51.455646+00:00
438,7,purchase,1,2026-04-20 13:03:51.455646+00:00
61,286,cart,3,2026-04-20 13:06:51.455646+00:00
38,130,view,1,2026-04-20 13:16:51.455646+00:00
196,271,view,1,2026-04-20 13:22:51.455646+00:00
133,102,view,1,2026-04-20 13:41:51.455646+00:00
280,2,view,1,2026-04-20 13:44:51.455646+00:00
393,259,view,1,2026-04-20 13:47:51.455646+00:00
229,201,cart,1,2026-04-20 13:59:51.455646+00:00
176,191,view,1,2026-04-20 14:00:51.455646+00:00
432,294,view,1,2026-04-20 14:07:51.455646+00:00
211,72,cart,2,2026-04-20 14:18:51.455646+00:00
100,157,cart,1,2026-04-20 14:19:51.455646+00:00
203,89,view,1,2026-04-20 14:20:51.455646+00:00
185,255,view,1,2026-04-20 14:22:51.455646+00:00
34,61,view,1,2026-04-20 14:41:51.455646+00:00
158,113,view,1,2026-04-20 14:44:51.455646+00:00
279,144,cart,2,2026-04-20 14:57:51.455646+00:00
151,217,purchase,3,2026-04-20 15:13:51.455646+00:00
57,57,view,1,2026-04-20 15:28:51.455646+00:00
495,289,view,1,2026-04-20 15:41:51.455646+00:00
162,277,view,1,2026-04-20 15:44:51.455646+00:00
146,230,cart,3,2026-04-20 15:59:51.455646+00:00
436,295,purchase,3,2026-04-20 16:27:51.455646+00:00
383,45,view,1,2026-04-20 16:44:51.455646+00:00
153,286,view,1,2026-04-20 16:46:51.455646+00:00
255,297,view,1,2026-04-20 17:00:51.455646+00:00
175,266,view,1,2026-04-20 17:02:51.455646+00:00
207,6,view,1,2026-04-20 17:07:51.455646+00:00
260,282,purchase,1,2026-04-20 17:11:51.455646+00:00
219,220,view,1,2026-04-20 17:15:51.455646+00:00
3,6,view,1,2026-04-20 17:28:51.455646+00:00
368,100,view,1,2026-04-20 17:29:51.455646+00:00
461,4,view,1,2026-04-20 17:51:51.455646+00:00
268,95,view,1,2026-04-20 18:00:51.455646+00:00
58,293,view,1,2026-04-20 18:03:51.455646+00:00
210,141,view,1,2026-04-20 19:09:51.455646+00:00
205,63,view,1,2026-04-20 19:19:51.455646+00:00
208,111,view,1,2026-04-20 19:24:51.455646+00:00
229,78,view,1,2026-04-20 19:29:51.455646+00:00
97,270,view,1,2026-04-20 19:39:51.455646+00:00
472,287,view,1,2026-04-20 19:44:51.455646+00:00
462,287,view,1,2026-04-20 19:55:51.455646+00:00
487,202,view,1,2026-04-20 20:12:51.455646+00:00
435,260,view,1,2026-04-20 20:19:51.455646+00:00
104,83,view,1,2026-04-20 20:37:51.455646+00:00
345,284,view,1,2026-04-20 20:43:51.455646+00:00
95,171,purchase,3,2026-04-20 20:47:51.455646+00:00
248,24,cart,1,2026-04-20 20:57:51.455646+00:00
104,201,view,1,2026-04-20 21:15:51.455646+00:00
248,80,view,1,2026-04-20 21:26:51.455646+00:00
313,12,view,1,2026-04-20 21:31:51.455646+00:00
205,51,view,1,2026-04-20 21:45:51.455646+00:00
494,116,cart,3,2026-04-20 22:02:51.455646+00:00
238,275,cart,1,2026-04-20 22:15:51.455646+00:00
335,154,view,1,2026-04-20 22:28:51.455646+00:00
282,157,view,1,2026-04-20 22:44:51.455646+00:00
168,194,cart,2,2026-04-20 23:39:51.455646+00:00
415,76,cart,3,2026-04-20 23:50:51.455646+00:00
189,181,cart,2,2026-04-21 00:33:51.455646+00:00
79,90,view,1,2026-04-21 01:07:51.455646+00:00
6,201,view,1,2026-04-21 01:14:51.455646+00:00
25,37,purchase,1,2026-04-21 01:38:51.455646+00:00
174,107,cart,2,2026-04-21 02:16:51.455646+00:00
150,247,view,1,2026-04-21 02:57:51.455646+00:00
253,212,view,1,2026-04-21 02:57:51.455646+00:00
14,200,view,1,2026-04-21 03:07:51.455646+00:00
342,23,cart,2,2026-04-21 03:21:51.455646+00:00
348,134,view,1,2026-04-21 03:35:51.455646+00:00
